id,EAP,HPL,MWS
id03074,0.363,0.597,0.041
id09152,0.019,0.977,0.004
id15277,0.054,0.001,0.945
id07520,0.725,0.254,0.021
id12928,0.037,0.959,0.004
id06197,0.182,0.011,0.806
id24099,0.845,0.031,0.125
id17392,0.813,0.046,0.141
id17303,0.308,0.067,0.625
id05682,0.998,0.001,0.001
id14339,0.997,0.000,0.003
id07873,0.053,0.455,0.492
id06939,0.850,0.076,0.074
id14827,0.581,0.407,0.012
id19768,0.191,0.525,0.285
id18080,0.858,0.013,0.129
id17384,0.884,0.090,0.026
id12059,0.827,0.101,0.072
id27382,0.000,0.000,1.000
id23252,0.839,0.065,0.096
id14797,0.322,0.022,0.656
id25826,0.003,0.046,0.950
id27569,0.986,0.003,0.011
id05079,0.917,0.034,0.050
id23749,0.958,0.010,0.031
id04852,0.009,0.009,0.982
id08920,0.929,0.035,0.035
id15229,0.611,0.056,0.333
id11992,0.004,0.986,0.010
id21087,0.113,0.174,0.713
id22173,0.877,0.093,0.030
id26488,0.433,0.142,0.425
id09378,0.740,0.043,0.217
id19280,0.452,0.442,0.106
id00701,0.024,0.041,0.935
id18252,0.967,0.028,0.005
id19850,0.036,0.059,0.905
id00967,0.117,0.872,0.011
id00670,0.903,0.042,0.055
id10795,0.082,0.015,0.904
id27312,0.312,0.201,0.487
id10703,0.183,0.019,0.798
id25596,0.456,0.374,0.170
id00443,0.266,0.067,0.667
id21638,0.016,0.977,0.007
id15800,0.000,1.000,0.000
id23367,0.680,0.253,0.068
id03600,0.770,0.137,0.093
id07147,0.450,0.223,0.328
id02654,0.006,0.978,0.016
id17965,0.078,0.918,0.004
id24304,0.031,0.951,0.018
id11626,0.790,0.029,0.182
id17604,0.262,0.054,0.685
id24725,0.675,0.030,0.295
id08894,1.000,0.000,0.000
id01352,0.366,0.165,0.469
id07907,0.999,0.000,0.001
id02681,0.042,0.003,0.955
id23951,0.003,0.991,0.006
id11154,0.331,0.032,0.637
id13182,0.703,0.254,0.043
id04576,0.134,0.846,0.021
id16318,0.979,0.004,0.017
id05472,0.332,0.077,0.591
id20567,0.950,0.005,0.045
id21385,0.375,0.225,0.400
id09834,0.596,0.141,0.262
id02954,0.849,0.012,0.139
id15456,0.252,0.739,0.008
id06958,0.960,0.003,0.037
id18053,0.466,0.007,0.527
id05180,0.014,0.985,0.001
id21648,0.978,0.002,0.020
id27095,0.237,0.715,0.048
id16645,0.064,0.824,0.112
id22508,0.928,0.008,0.064
id01151,0.254,0.014,0.732
id03451,0.508,0.431,0.061
id20279,0.393,0.114,0.493
id17480,0.105,0.699,0.196
id08280,0.001,0.998,0.001
id19245,0.474,0.081,0.444
id20463,0.841,0.128,0.031
id01510,0.032,0.913,0.055
id22724,0.092,0.065,0.843
id03386,0.065,0.017,0.919
id26858,0.741,0.053,0.207
id27612,0.987,0.002,0.011
id14606,0.948,0.039,0.013
id09273,0.000,0.006,0.994
id07736,0.001,0.090,0.909
id22879,0.932,0.052,0.016
id01075,0.000,1.000,0.000
id14038,0.168,0.825,0.008
id10294,0.788,0.144,0.068
id06738,0.203,0.649,0.149
id06932,0.017,0.969,0.013
id20905,0.225,0.717,0.058
id03466,0.900,0.006,0.094
id17100,0.004,0.002,0.994
id00585,0.000,0.000,0.999
id05385,0.714,0.074,0.211
id21658,0.987,0.007,0.007
id25140,0.004,0.995,0.001
id14623,0.003,0.996,0.000
id06925,0.185,0.753,0.062
id03102,0.627,0.031,0.341
id15215,0.134,0.865,0.001
id16162,0.005,0.954,0.041
id12412,0.074,0.863,0.064
id27708,0.908,0.020,0.073
id18508,0.454,0.488,0.058
id19857,0.962,0.024,0.014
id27904,0.849,0.017,0.133
id27345,0.462,0.140,0.397
id09516,0.051,0.941,0.008
id24277,0.103,0.820,0.077
id26935,0.006,0.980,0.014
id08544,0.277,0.243,0.481
id13779,0.987,0.001,0.012
id17103,0.926,0.027,0.048
id01771,0.787,0.054,0.159
id08211,0.029,0.064,0.907
id06392,1.000,0.000,0.000
id25629,0.789,0.201,0.010
id15194,0.304,0.086,0.611
id23962,0.296,0.688,0.016
id14252,0.017,0.002,0.981
id15381,0.945,0.047,0.009
id17385,0.129,0.036,0.835
id22826,0.956,0.016,0.028
id16485,0.117,0.878,0.005
id25744,0.996,0.003,0.001
id09192,0.882,0.092,0.026
id08619,0.017,0.977,0.006
id27889,0.192,0.772,0.036
id10964,0.011,0.009,0.981
id00821,0.878,0.001,0.121
id07120,0.991,0.006,0.003
id05347,0.875,0.077,0.048
id14047,0.539,0.263,0.197
id24871,0.767,0.025,0.208
id21417,0.967,0.009,0.024
id03784,0.998,0.001,0.001
id07389,0.247,0.660,0.093
id16215,0.947,0.034,0.019
id10976,0.020,0.061,0.919
id00348,0.997,0.002,0.001
id04027,0.555,0.003,0.441
id21625,0.829,0.007,0.164
id15117,0.002,0.000,0.998
id06776,0.015,0.981,0.004
id10947,0.911,0.000,0.089
id11746,0.435,0.066,0.499
id27779,0.074,0.001,0.925
id20789,0.079,0.873,0.048
id16187,0.114,0.016,0.869
id23834,0.282,0.649,0.069
id25848,0.000,1.000,0.000
id08777,0.966,0.014,0.020
id17045,0.009,0.038,0.953
id01474,0.025,0.004,0.971
id09396,0.375,0.619,0.006
id22208,0.961,0.032,0.007
id13813,0.030,0.004,0.966
id23386,0.919,0.006,0.075
id02610,0.123,0.876,0.001
id07647,0.012,0.653,0.334
id24025,0.982,0.006,0.012
id25573,0.989,0.010,0.002
id23575,0.721,0.035,0.244
id08968,0.511,0.252,0.237
id09958,0.041,0.741,0.218
id13648,0.539,0.353,0.108
id00335,0.924,0.037,0.039
id18099,0.556,0.426,0.018
id24297,0.030,0.038,0.931
id17751,0.061,0.226,0.713
id02158,0.214,0.734,0.051
id03039,0.963,0.023,0.014
id09467,0.566,0.094,0.340
id14903,0.939,0.058,0.002
id03331,0.509,0.399,0.092
id27366,0.051,0.074,0.874
id09199,0.996,0.002,0.002
id07681,0.973,0.006,0.021
id11502,0.001,0.999,0.001
id00140,0.962,0.009,0.029
id20159,0.841,0.022,0.136
id02007,0.063,0.006,0.931
id08188,1.000,0.000,0.000
id04504,0.000,0.000,1.000
id22031,0.497,0.475,0.028
id17947,0.007,0.016,0.977
id06267,0.768,0.132,0.100
id14577,0.587,0.010,0.403
id27313,0.866,0.043,0.091
id16231,0.141,0.854,0.005
id02587,0.574,0.061,0.365
id04379,0.010,0.984,0.006
id13503,0.168,0.829,0.002
id03887,0.997,0.001,0.002
id22338,0.992,0.003,0.005
id20080,0.497,0.436,0.067
id22392,0.987,0.002,0.012
id03895,0.681,0.042,0.278
id17179,0.044,0.952,0.004
id23466,0.038,0.005,0.957
id12592,0.076,0.860,0.064
id16947,0.823,0.030,0.147
id13870,0.090,0.114,0.795
id10717,0.079,0.009,0.912
id09418,0.982,0.010,0.008
id20753,0.971,0.009,0.021
id00114,0.013,0.001,0.986
id00627,0.999,0.000,0.000
id07738,0.004,0.995,0.000
id14516,0.316,0.078,0.606
id02107,0.001,0.999,0.000
id18378,0.023,0.693,0.284
id02751,0.141,0.203,0.656
id26105,0.184,0.207,0.609
id07659,0.001,0.835,0.165
id07421,0.984,0.009,0.007
id00325,0.716,0.081,0.203
id12253,0.973,0.010,0.017
id23427,0.998,0.002,0.000
id06202,0.886,0.027,0.087
id21320,0.222,0.242,0.536
id21994,0.266,0.703,0.031
id13903,0.513,0.288,0.199
id13767,0.998,0.001,0.001
id03750,0.019,0.013,0.968
id08666,0.172,0.011,0.816
id12171,0.295,0.294,0.411
id26202,0.312,0.022,0.666
id16310,0.023,0.037,0.941
id02650,0.739,0.166,0.095
id26558,0.812,0.005,0.184
id24794,0.910,0.029,0.061
id01299,0.786,0.003,0.211
id19281,1.000,0.000,0.000
id20504,0.841,0.048,0.110
id15716,0.019,0.001,0.980
id08222,0.090,0.059,0.851
id12393,0.131,0.187,0.682
id26841,0.329,0.577,0.094
id22947,0.073,0.912,0.016
id10817,0.999,0.001,0.000
id01486,0.295,0.546,0.159
id00296,0.119,0.873,0.009
id24189,0.388,0.259,0.353
id20909,0.156,0.160,0.683
id21079,0.799,0.024,0.177
id02478,0.218,0.288,0.494
id03727,0.942,0.024,0.034
id09794,0.619,0.088,0.293
id08527,0.069,0.930,0.001
id18716,0.999,0.000,0.000
id21733,0.049,0.007,0.943
id08898,0.884,0.061,0.055
id16571,0.271,0.009,0.720
id17780,0.886,0.051,0.063
id11537,0.970,0.003,0.027
id23242,0.794,0.064,0.143
id16749,0.050,0.052,0.898
id02226,0.930,0.008,0.062
id08369,0.015,0.031,0.954
id18013,0.740,0.246,0.014
id23454,0.921,0.053,0.027
id03878,0.001,0.999,0.001
id15129,0.018,0.114,0.868
id21874,0.478,0.083,0.439
id24455,0.358,0.031,0.612
id03860,0.004,0.993,0.003
id07622,0.210,0.696,0.093
id18449,0.860,0.033,0.106
id16952,0.985,0.006,0.009
id08212,0.852,0.021,0.127
id05513,0.463,0.043,0.494
id24536,0.982,0.010,0.009
id18070,0.841,0.138,0.021
id03094,0.008,0.992,0.000
id13815,0.163,0.002,0.835
id14023,0.001,0.999,0.000
id14480,0.220,0.776,0.004
id00059,0.810,0.149,0.041
id16873,0.702,0.014,0.285
id23144,0.841,0.013,0.146
id02845,0.996,0.001,0.003
id25492,0.042,0.586,0.372
id04097,0.567,0.162,0.271
id25883,0.998,0.001,0.001
id23391,0.118,0.862,0.020
id27018,0.972,0.016,0.012
id23614,0.172,0.625,0.202
id14309,0.003,0.976,0.021
id27746,0.004,0.995,0.001
id05057,0.090,0.442,0.468
id06246,0.762,0.068,0.169
id00509,0.005,0.008,0.988
id19473,0.993,0.006,0.002
id07044,0.241,0.038,0.722
id09871,0.102,0.036,0.862
id26870,0.793,0.009,0.198
id06125,0.218,0.568,0.214
id02829,0.874,0.003,0.123
id24935,0.690,0.033,0.277
id04557,0.127,0.014,0.859
id01208,0.758,0.180,0.061
id16235,0.075,0.924,0.001
id05135,0.001,0.999,0.000
id05892,0.260,0.012,0.728
id21207,0.991,0.000,0.009
id10722,0.499,0.255,0.246
id17396,0.008,0.320,0.672
id17755,0.692,0.013,0.295
id18529,0.017,0.041,0.942
id18235,0.853,0.095,0.053
id20188,0.253,0.103,0.644
id13483,0.041,0.003,0.955
id16860,0.867,0.087,0.046
id11203,0.902,0.001,0.098
id01104,0.940,0.011,0.048
id26195,0.054,0.858,0.089
id19647,0.253,0.009,0.738
id24377,0.277,0.085,0.638
id07103,0.987,0.002,0.011
id27061,0.963,0.018,0.019
id06255,0.406,0.542,0.052
id19483,0.571,0.074,0.354
id27936,0.329,0.621,0.050
id21761,0.842,0.118,0.041
id06543,0.000,0.979,0.021
id04779,0.374,0.268,0.358
id05819,0.746,0.019,0.234
id04670,0.037,0.957,0.007
id22206,0.787,0.040,0.172
id18557,0.922,0.032,0.045
id24017,0.001,0.993,0.006
id10305,0.827,0.156,0.016
id25879,0.885,0.014,0.101
id08243,0.023,0.850,0.126
id11999,0.302,0.639,0.059
id13392,0.508,0.400,0.091
id00681,0.136,0.841,0.023
id03225,0.464,0.120,0.416
id19684,0.502,0.338,0.160
id01944,0.954,0.001,0.045
id04903,0.052,0.054,0.894
id22131,0.983,0.007,0.010
id17465,0.456,0.031,0.513
id02341,0.130,0.004,0.866
id23306,0.170,0.758,0.073
id13543,0.032,0.000,0.968
id05527,0.431,0.219,0.350
id13622,0.225,0.705,0.070
id04807,0.886,0.085,0.029
id03763,0.078,0.015,0.907
id04860,0.017,0.006,0.978
id18552,0.966,0.007,0.027
id05624,0.760,0.135,0.105
id10691,0.036,0.336,0.628
id12723,0.751,0.214,0.035
id14533,0.975,0.017,0.008
id07197,0.429,0.025,0.546
id08284,0.461,0.017,0.521
id13373,0.615,0.250,0.135
id25880,0.134,0.088,0.777
id00879,0.686,0.083,0.232
id27931,0.123,0.646,0.231
id20774,0.117,0.037,0.846
id18642,0.022,0.834,0.145
id26855,0.239,0.428,0.333
id08684,0.602,0.045,0.353
id01743,0.230,0.269,0.501
id09704,0.001,0.999,0.000
id00696,0.349,0.244,0.407
id08351,0.240,0.734,0.026
id08495,0.978,0.010,0.011
id05141,0.018,0.007,0.975
id08515,0.032,0.038,0.930
id23509,0.023,0.096,0.881
id20577,0.039,0.007,0.953
id04217,0.099,0.003,0.898
id24430,0.323,0.352,0.325
id11995,0.004,0.001,0.995
id10871,0.124,0.026,0.850
id21988,0.004,0.000,0.995
id07248,0.957,0.003,0.041
id22805,0.608,0.183,0.209
id18064,0.169,0.015,0.816
id02256,0.331,0.062,0.607
id18835,0.834,0.002,0.165
id06068,0.039,0.097,0.864
id13355,0.032,0.965,0.003
id15890,0.119,0.868,0.014
id11828,0.814,0.089,0.097
id14235,0.100,0.011,0.889
id07891,0.201,0.070,0.729
id00426,0.437,0.392,0.172
id00194,0.042,0.026,0.932
id10086,0.302,0.063,0.635
id24683,0.042,0.002,0.956
id01217,0.242,0.687,0.071
id09906,0.067,0.828,0.105
id04780,0.007,0.001,0.991
id15682,0.941,0.057,0.002
id27193,0.811,0.044,0.145
id01574,0.125,0.017,0.858
id26894,0.335,0.050,0.615
id08143,0.139,0.247,0.613
id05756,0.159,0.787,0.054
id14803,0.099,0.049,0.852
id01103,0.110,0.887,0.003
id17451,0.567,0.321,0.112
id10497,0.433,0.298,0.269
id23770,0.938,0.034,0.028
id01731,0.268,0.089,0.643
id24021,0.086,0.637,0.277
id24904,0.999,0.000,0.001
id16795,0.132,0.114,0.755
id27308,0.633,0.056,0.311
id16671,0.986,0.006,0.008
id10035,0.624,0.066,0.310
id12143,0.525,0.341,0.135
id14087,0.981,0.006,0.013
id02962,0.085,0.886,0.029
id17035,0.074,0.047,0.879
id07600,0.347,0.169,0.484
id08201,0.264,0.200,0.536
id04623,0.994,0.003,0.003
id07245,0.458,0.332,0.210
id01334,0.898,0.047,0.055
id23105,0.984,0.002,0.014
id19744,0.298,0.055,0.647
id22884,0.883,0.037,0.080
id01936,0.362,0.362,0.276
id21910,0.004,0.995,0.001
id10801,0.165,0.558,0.277
id02629,0.039,0.033,0.928
id11940,0.016,0.980,0.004
id12664,0.019,0.026,0.955
id06308,0.000,0.000,1.000
id21510,0.822,0.032,0.145
id20043,0.174,0.000,0.825
id01014,0.982,0.008,0.010
id04968,0.078,0.111,0.811
id17552,0.108,0.879,0.012
id25395,0.249,0.041,0.710
id25931,0.950,0.019,0.030
id21548,0.138,0.032,0.830
id07443,0.002,0.000,0.998
id01215,0.011,0.979,0.010
id20060,0.001,0.998,0.000
id17279,0.664,0.005,0.331
id20214,0.006,0.985,0.009
id08809,0.000,0.000,1.000
id17098,0.749,0.056,0.194
id10146,0.760,0.018,0.222
id24986,0.928,0.040,0.032
id19690,0.075,0.045,0.881
id14487,0.675,0.142,0.183
id26146,0.901,0.025,0.074
id01942,0.002,0.002,0.995
id03843,0.684,0.251,0.065
id02026,0.281,0.307,0.411
id10903,0.788,0.154,0.058
id07340,0.103,0.030,0.867
id25682,0.155,0.735,0.110
id13830,0.884,0.059,0.058
id08319,0.306,0.000,0.693
id25558,0.304,0.043,0.653
id07084,0.014,0.009,0.977
id00203,0.258,0.566,0.176
id23804,0.253,0.112,0.636
id06863,0.051,0.008,0.942
id11191,0.933,0.018,0.048
id00846,0.180,0.743,0.078
id17290,0.091,0.864,0.045
id00047,0.060,0.892,0.048
id27631,0.913,0.082,0.005
id15793,0.094,0.005,0.900
id03142,0.069,0.019,0.912
id24825,0.993,0.004,0.002
id12069,0.188,0.053,0.758
id23009,0.988,0.011,0.001
id06793,0.129,0.787,0.084
id18638,0.924,0.048,0.028
id02966,0.956,0.003,0.041
id20346,0.116,0.034,0.850
id16855,0.835,0.015,0.150
id16350,0.047,0.949,0.005
id25092,0.058,0.939,0.003
id16132,0.965,0.020,0.014
id15977,0.040,0.084,0.875
id26922,0.335,0.023,0.642
id20054,0.796,0.191,0.013
id14375,0.345,0.119,0.536
id23372,0.264,0.122,0.615
id20360,0.023,0.892,0.085
id25380,0.011,0.961,0.028
id07295,0.128,0.001,0.871
id20349,0.560,0.344,0.097
id17177,0.004,0.006,0.990
id07041,0.908,0.018,0.074
id27459,0.032,0.954,0.014
id24144,0.888,0.069,0.043
id13748,0.151,0.016,0.832
id08295,0.938,0.012,0.050
id00744,0.030,0.031,0.939
id19662,0.271,0.683,0.046
id13027,0.203,0.003,0.794
id21785,0.510,0.046,0.444
id13431,0.984,0.006,0.010
id21455,0.136,0.855,0.008
id25429,0.066,0.757,0.177
id16944,0.297,0.057,0.645
id01458,0.011,0.971,0.018
id15684,0.000,1.000,0.000
id00970,0.919,0.008,0.073
id12185,0.324,0.276,0.400
id15050,0.286,0.309,0.405
id05062,0.010,0.001,0.989
id13150,0.001,0.998,0.001
id02821,0.090,0.910,0.001
id05545,0.855,0.014,0.131
id03523,0.895,0.096,0.010
id02098,0.088,0.182,0.729
id26788,0.543,0.294,0.163
id22116,0.053,0.884,0.063
id16175,0.999,0.000,0.001
id24957,0.069,0.703,0.228
id10844,0.088,0.903,0.009
id11758,0.871,0.108,0.020
id05134,0.294,0.591,0.115
id15865,0.009,0.976,0.015
id08591,0.014,0.985,0.002
id26318,0.047,0.003,0.950
id05612,0.988,0.007,0.005
id14561,0.258,0.098,0.643
id07666,0.081,0.006,0.913
id01297,0.948,0.024,0.028
id10688,0.028,0.199,0.772
id15377,0.570,0.248,0.182
id23377,0.251,0.184,0.565
id05797,0.194,0.408,0.398
id06241,0.292,0.007,0.702
id10766,0.572,0.300,0.128
id03928,0.997,0.001,0.002
id04429,0.055,0.116,0.829
id24846,0.284,0.312,0.404
id19784,0.069,0.011,0.920
id02452,0.653,0.017,0.329
id02600,0.966,0.027,0.007
id27487,0.168,0.344,0.488
id12323,0.989,0.009,0.002
id00487,0.019,0.174,0.807
id06032,0.916,0.038,0.046
id05211,0.698,0.059,0.243
id16523,0.804,0.164,0.032
id08800,0.357,0.122,0.521
id08791,0.385,0.061,0.554
id10429,0.109,0.106,0.785
id20801,0.989,0.011,0.001
id14055,0.035,0.009,0.955
id09462,0.075,0.909,0.016
id06725,0.544,0.441,0.015
id01749,0.777,0.074,0.149
id22054,0.010,0.979,0.011
id07244,0.367,0.006,0.627
id12562,0.820,0.103,0.077
id13838,0.627,0.366,0.007
id22535,0.009,0.976,0.014
id01099,0.394,0.588,0.018
id02190,0.125,0.873,0.002
id25921,0.090,0.858,0.053
id16075,0.245,0.344,0.411
id20465,0.945,0.041,0.015
id06556,0.147,0.125,0.728
id09360,0.019,0.005,0.977
id09042,0.002,0.982,0.015
id08846,0.000,1.000,0.000
id21274,0.042,0.241,0.717
id05841,0.610,0.369,0.021
id20361,0.592,0.042,0.366
id07499,0.889,0.002,0.109
id19466,0.258,0.384,0.358
id16550,0.035,0.941,0.024
id24512,0.251,0.199,0.550
id14444,0.792,0.023,0.185
id11395,0.561,0.114,0.325
id14907,0.002,0.004,0.994
id19393,0.071,0.010,0.919
id26780,0.824,0.089,0.087
id03132,0.159,0.162,0.679
id17709,0.997,0.001,0.002
id19739,0.726,0.065,0.209
id08470,0.851,0.119,0.029
id22312,0.004,0.996,0.000
id20391,0.450,0.161,0.389
id05295,0.137,0.061,0.801
id08129,0.084,0.007,0.909
id10615,0.498,0.039,0.463
id09506,0.205,0.059,0.736
id22557,0.401,0.566,0.033
id04181,0.001,0.999,0.000
id22457,0.164,0.826,0.010
id00340,0.028,0.005,0.967
id18205,0.142,0.001,0.857
id03861,0.017,0.972,0.010
id20546,0.808,0.189,0.003
id17226,0.063,0.094,0.843
id10376,0.688,0.172,0.141
id17734,0.322,0.590,0.089
id09703,0.002,0.974,0.024
id16311,0.001,0.996,0.004
id06524,0.002,0.990,0.009
id01082,0.016,0.971,0.013
id01940,0.447,0.017,0.536
id04146,0.008,0.006,0.986
id03891,0.837,0.001,0.162
id14421,0.738,0.169,0.093
id19027,0.975,0.024,0.002
id19813,0.000,0.999,0.001
id05827,0.606,0.168,0.226
id03326,0.064,0.001,0.935
id10089,0.176,0.755,0.069
id06827,0.836,0.011,0.153
id01209,0.716,0.008,0.276
id08812,0.844,0.116,0.040
id25906,0.911,0.012,0.077
id25553,0.896,0.033,0.071
id10193,0.009,0.026,0.965
id15438,0.678,0.069,0.253
id04821,0.059,0.309,0.632
id26592,0.799,0.026,0.175
id20195,0.215,0.237,0.548
id00378,0.494,0.384,0.123
id15052,0.912,0.063,0.025
id09519,0.997,0.002,0.002
id04579,0.970,0.000,0.030
id08274,0.947,0.024,0.029
id26223,0.315,0.685,0.000
id01914,0.971,0.022,0.007
id05244,0.997,0.002,0.001
id14467,0.986,0.004,0.010
id23284,0.183,0.053,0.764
id20634,0.010,0.000,0.990
id14659,0.963,0.036,0.001
id23659,0.603,0.335,0.062
id16902,0.993,0.001,0.006
id20509,0.969,0.006,0.026
id08019,0.070,0.011,0.919
id26180,0.055,0.001,0.944
id01487,0.243,0.617,0.140
id22898,0.002,0.990,0.008
id24005,0.973,0.019,0.008
id00118,0.049,0.077,0.875
id17435,0.415,0.014,0.570
id22574,0.889,0.073,0.038
id23882,0.052,0.020,0.928
id02618,0.834,0.094,0.072
id06847,0.062,0.928,0.009
id15448,0.045,0.004,0.951
id20383,0.000,1.000,0.000
id18722,0.017,0.983,0.000
id24353,0.840,0.001,0.159
id22196,0.676,0.023,0.300
id13239,0.051,0.007,0.942
id14507,0.072,0.927,0.001
id04619,0.046,0.001,0.953
id00176,0.965,0.027,0.009
id14700,1.000,0.000,0.000
id10930,0.894,0.089,0.017
id03830,0.031,0.018,0.951
id01840,0.018,0.023,0.960
id18025,0.270,0.717,0.013
id21361,0.989,0.011,0.000
id21999,0.107,0.750,0.143
id20472,0.369,0.036,0.595
id01282,0.873,0.051,0.076
id05687,0.093,0.052,0.855
id19713,0.982,0.006,0.012
id18634,0.912,0.029,0.059
id18322,0.480,0.053,0.467
id25178,0.690,0.146,0.164
id13911,0.081,0.808,0.111
id02688,0.947,0.039,0.014
id24097,0.915,0.027,0.058
id05621,0.004,0.907,0.089
id09435,0.024,0.004,0.972
id22564,0.999,0.001,0.000
id26044,0.891,0.064,0.045
id24724,0.391,0.178,0.431
id13568,0.039,0.235,0.726
id11196,0.850,0.107,0.044
id04842,0.009,0.007,0.984
id03445,0.922,0.040,0.038
id08194,0.504,0.039,0.458
id19747,0.283,0.005,0.712
id06540,0.242,0.659,0.100
id13171,0.355,0.637,0.009
id23807,0.090,0.044,0.866
id12408,0.067,0.906,0.027
id18388,0.001,0.000,0.999
id16219,0.000,0.002,0.997
id11022,0.922,0.057,0.021
id12514,0.318,0.036,0.647
id07322,0.865,0.045,0.090
id04600,0.088,0.349,0.563
id15608,0.083,0.049,0.868
id19223,0.558,0.025,0.417
id18680,0.977,0.001,0.022
id23359,0.734,0.097,0.168
id07332,0.026,0.963,0.011
id11424,0.046,0.158,0.796
id01916,0.234,0.298,0.468
id23814,0.344,0.489,0.167
id05821,0.023,0.002,0.975
id15471,0.491,0.247,0.262
id06742,0.048,0.020,0.932
id16393,0.540,0.325,0.135
id14430,0.845,0.023,0.132
id15086,0.936,0.021,0.042
id13673,0.695,0.296,0.009
id11456,0.936,0.011,0.053
id08475,0.854,0.011,0.135
id02793,0.914,0.018,0.068
id03576,0.887,0.102,0.011
id10747,0.996,0.002,0.002
id17875,0.057,0.928,0.015
id20045,0.000,0.998,0.002
id25448,0.976,0.017,0.006
id11715,0.978,0.003,0.019
id22739,0.028,0.013,0.959
id07457,1.000,0.000,0.000
id27357,0.855,0.003,0.143
id01139,0.707,0.237,0.056
id00407,0.268,0.084,0.648
id20956,0.889,0.006,0.105
id13702,0.395,0.059,0.546
id00327,0.855,0.092,0.054
id24372,0.221,0.756,0.022
id03983,0.711,0.244,0.045
id15264,0.271,0.582,0.147
id09679,0.990,0.006,0.005
id20899,0.523,0.062,0.415
id21494,0.154,0.797,0.049
id02513,0.170,0.788,0.042
id21834,0.036,0.034,0.931
id23463,0.160,0.732,0.108
id26529,0.901,0.072,0.027
id22078,0.593,0.072,0.336
id08063,0.113,0.628,0.259
id18690,0.104,0.765,0.131
id03908,0.890,0.012,0.098
id00876,0.661,0.114,0.225
id19633,0.994,0.002,0.005
id23096,0.059,0.413,0.528
id07547,0.008,0.984,0.009
id10136,0.154,0.048,0.798
id22645,0.898,0.082,0.020
id27376,0.093,0.056,0.850
id26458,0.150,0.838,0.011
id07617,0.014,0.983,0.003
id11254,0.993,0.003,0.004
id25871,0.022,0.968,0.010
id26074,0.367,0.628,0.005
id24558,0.056,0.063,0.881
id26515,0.002,0.998,0.000
id10532,0.107,0.227,0.666
id24063,0.071,0.913,0.015
id12872,0.021,0.711,0.268
id23564,0.068,0.887,0.045
id20074,0.167,0.239,0.594
id00703,0.981,0.015,0.004
id07178,0.983,0.008,0.009
id00468,0.728,0.254,0.018
id08647,0.709,0.263,0.028
id27338,0.670,0.029,0.301
id14958,0.023,0.002,0.974
id20954,0.916,0.058,0.026
id04495,0.006,0.989,0.004
id09676,0.050,0.780,0.170
id16643,0.974,0.022,0.004
id22018,0.350,0.077,0.573
id09754,0.997,0.002,0.001
id15184,0.809,0.100,0.091
id06930,0.057,0.005,0.938
id19391,0.843,0.102,0.055
id21111,0.066,0.062,0.872
id19884,0.141,0.046,0.813
id00356,0.017,0.128,0.855
id03227,0.989,0.000,0.011
id24959,0.799,0.139,0.061
id23792,0.668,0.023,0.309
id15765,0.263,0.021,0.717
id22342,0.452,0.526,0.022
id21764,0.001,0.998,0.000
id08929,0.103,0.038,0.858
id10860,0.013,0.889,0.098
id14842,0.328,0.009,0.663
id14149,0.205,0.713,0.083
id04850,0.999,0.001,0.000
id03697,0.042,0.953,0.005
id20031,0.002,0.001,0.997
id10148,0.918,0.080,0.002
id06233,0.032,0.010,0.958
id17614,0.747,0.126,0.127
id24548,0.682,0.301,0.017
id04717,0.547,0.068,0.385
id12557,0.003,0.886,0.111
id15563,0.969,0.003,0.027
id19414,0.015,0.982,0.003
id24538,0.611,0.032,0.357
id20701,0.093,0.469,0.438
id16710,0.012,0.964,0.024
id00190,0.479,0.467,0.054
id12066,0.996,0.001,0.003
id21743,0.242,0.673,0.085
id10746,0.074,0.021,0.905
id23032,0.013,0.926,0.061
id02466,0.686,0.095,0.219
id27963,0.041,0.018,0.941
id05550,0.794,0.161,0.045
id07328,0.016,0.003,0.981
id06158,0.975,0.011,0.014
id15690,0.006,0.003,0.991
id17960,0.035,0.000,0.965
id22487,0.964,0.036,0.000
id25435,0.000,0.000,1.000
id06988,0.055,0.094,0.851
id19092,0.085,0.893,0.022
id20677,0.943,0.036,0.021
id27009,0.708,0.038,0.254
id14869,0.121,0.595,0.285
id06306,0.948,0.043,0.009
id13101,0.768,0.014,0.219
id25263,0.867,0.004,0.129
id01355,0.061,0.892,0.048
id04460,0.151,0.001,0.848
id08358,0.998,0.002,0.000
id22714,0.002,0.037,0.961
id19504,0.907,0.042,0.051
id25736,0.036,0.951,0.013
id24201,0.010,0.985,0.005
id12920,1.000,0.000,0.000
id12770,0.005,0.853,0.141
id20615,1.000,0.000,0.000
id19427,0.041,0.029,0.930
id03006,0.999,0.000,0.000
id00868,0.133,0.106,0.761
id19695,0.188,0.056,0.756
id06474,0.948,0.003,0.050
id11108,0.002,0.888,0.110
